objectid,stationcode,sampledate,fieldreplicate,sampletypecode,fieldsampleid,labsampleid,labbatch,analysisdate,labreplicate,matrixname,methodname,analytename,fractionname,unit,dilfactor,result,resqualcode,mdl,rl,qacode,expectedvalue,labagencycode,labresultcomments,globalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,login_owner,login_year,login_project,lastchangedate,submissionid
273,902M18909,2019-05-09T15:30:00Z,1,Grab,902M18909,B9E1355-01,9E17042,2019-05-18T05:08:50Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,180.0,=,5,5,None,-88,ES,,{CB9D938D-CD03-46B4-9F38-0FFE76C19F93},checker,2019-09-17T23:58:15Z,checker,2019-09-17T23:58:15Z,john.rudolph@woodplc.com,AMEC,RCFC,2019,SMC,NA,1568764695
285,SMC01097,2019-05-09T19:00:00Z,1,Grab,SMC01097,B9E1355-02,9E17045,2019-05-18T05:53:38Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,210.0,=,5,5,None,-88,ES,,{8973D787-B5E9-44A1-A157-D84C65A7B53D},checker,2019-09-17T23:58:15Z,checker,2019-09-17T23:58:15Z,john.rudolph@woodplc.com,AMEC,RCFC,2019,SMC,NA,1568764695
390,LABQA,2019-05-20T07:00:00Z,1,LabBlank,LABQA,63409-B1,Physis_C-42110_W_ALK,2019-05-20T19:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,1,1,None,-88,PEL,,{66833D35-7D43-40BD-A24D-EA51C11AB76C},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
401,LABQA,2019-05-10T07:00:00Z,1,LabBlank,LABQA,63409-B1,Physis_C-42104_W_TURB,2019-05-10T23:30:00Z,1,blankwater,EPA 180.1,Turbidity,Total,NTU,1,-88.0,ND,0.02,0.02,None,-88,PEL,,{B0CCB281-2154-483F-BDAC-651ABB1DF544},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
411,LABQA,2019-05-20T07:00:00Z,1,LCS,LABQA,63409-BS1,Physis_C-42110_W_ALK,2019-05-20T19:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,23.0,=,1,1,None,23.6,PEL,PR 97,{EEBAE32B-55D8-452C-BE43-EEFE74D503C9},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
433,LABQA,2019-05-20T07:00:00Z,1,LCS,LABQA,63409-BS2,Physis_C-42110_W_ALK,2019-05-20T19:00:00Z,2,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,23.0,=,1,1,None,23.6,PEL,"PR 97, RPD 0",{1AE22D4A-542F-4551-83BC-1F1C9F077C59},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
451,SMC00873,2019-05-10T07:00:00Z,1,MS1,SMC00873,63413-MS1,Physis_C-42110_W_ALK,2019-05-20T19:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,222.0,=,1,1,None,23.6,PEL,PR 93,{EC86C674-80EE-40BF-8074-62228FEF4166},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
462,SMC00873,2019-05-10T07:00:00Z,1,MS1,SMC00873,63413-MS2,Physis_C-42110_W_ALK,2019-05-20T19:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,223.0,=,1,1,None,23.6,PEL,"PR 97, RPD 4",{59F53183-1122-4DF0-B910-F6E4C63C5BE3},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
468,SMC00873,2019-05-10T07:00:00Z,1,Grab,SMC00873,63413-R1,Physis_C-42104_W_TURB,2019-05-10T23:30:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.15,=,0.02,0.02,None,-88,PEL,,{DC5DE337-BDE9-4BF4-B98F-40EC36EA58D9},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
473,SMC00873,2019-05-10T07:00:00Z,1,Grab,SMC00873,63413-R1,Physis_C-42103_W_pH,2019-05-10T23:30:00Z,1,samplewater,SM 4500-H+ B,pH,None,None,1,7.69,=,0.1,0.1,H,-88,PEL,,{E8C6BB81-87FB-41A0-8D13-CA4ED9E39B58},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
483,SMC00873,2019-05-10T07:00:00Z,1,Grab,SMC00873,63413-R1,Physis_C-42110_W_ALK,2019-05-20T19:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,200.0,=,1,1,None,-88,PEL,,{F77A73ED-5D19-4C6E-9D28-C4BFB5ADE61B},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
487,SMC00873,2019-05-10T07:00:00Z,1,Grab,SMC00873,63413-R1,Physis_C-42106_W_SpecCon,2019-05-14T17:00:00Z,1,samplewater,SM 2510 B,SpecificConductivity,Total,uS/cm,1,1380.0,=,1,1,None,-88,PEL,,{937971E5-CE75-454B-BD85-7DB21BCA8AFF},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
500,SMC00873,2019-05-10T07:00:00Z,1,Grab,SMC00873,63413-R2,Physis_C-42106_W_SpecCon,2019-05-14T17:00:00Z,2,samplewater,SM 2510 B,SpecificConductivity,Total,uS/cm,1,1370.0,=,1,1,None,-88,PEL,RPD 1,{716EF90A-C992-42BB-B55A-57105F3193D7},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
503,SMC00873,2019-05-10T07:00:00Z,1,Grab,SMC00873,63413-R2,Physis_C-42110_W_ALK,2019-05-20T19:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,200.0,=,1,1,None,-88,PEL,RPD 0,{E416F8F3-87D2-44C8-B403-BF62BCDBC0E4},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
642,LABQA,2019-05-30T07:00:00Z,1,LabBlank,LABQA,63856-B1,Physis_C-42121_W_TURB,2019-05-30T23:00:00Z,1,blankwater,EPA 180.1,Turbidity,Total,NTU,1,-88.0,ND,0.02,0.02,None,-88,PEL,,{1F49A73B-AACC-4124-88AD-C04745CB677C},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
652,LABQA,2019-06-04T07:00:00Z,1,LabBlank,LABQA,63856-B1,Physis_C-42124_W_ALK,2019-06-04T16:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,1,1,None,-88,PEL,,{4517D807-31FF-4792-B121-12163EFBE867},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
665,LABQA,2019-06-04T07:00:00Z,1,LCS,LABQA,63856-BS1,Physis_C-42124_W_ALK,2019-06-04T16:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,23.0,=,1,1,None,23.6,PEL,PR 97,{D654B4ED-5473-40F2-BBDB-40A0F854285C},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
685,LABQA,2019-06-04T07:00:00Z,1,LCS,LABQA,63856-BS2,Physis_C-42124_W_ALK,2019-06-04T16:00:00Z,2,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,23.0,=,1,1,None,23.6,PEL,"PR 97, RPD 0",{AA756074-7E1F-4E50-932B-77F7E3FA7C19},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
703,901M14149,2019-05-29T07:00:00Z,1,MS1,901M14149,63860-MS1,Physis_C-42124_W_ALK,2019-06-04T16:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,202.0,=,1,1,None,23.6,PEL,PR 85,{77D7EF92-E373-4D32-8315-7CDB267DA214},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
709,901M14149,2019-05-29T07:00:00Z,1,MS1,901M14149,63860-MS2,Physis_C-42124_W_ALK,2019-06-04T16:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,203.0,=,1,1,None,23.6,PEL,"PR 89, RPD 5",{F07ECE4B-1AD7-431A-A7BE-FAA2115DE6DD},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
716,901M14149,2019-05-29T07:00:00Z,1,Grab,901M14149,63860-R1,Physis_C-42118_W_pH,2019-05-30T16:00:00Z,1,samplewater,SM 4500-H+ B,pH,None,None,1,7.59,=,0.1,0.1,H,-88,PEL,,{313E9599-E15C-4811-8C3C-B774E044B1ED},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
718,901M14149,2019-05-29T07:00:00Z,1,Grab,901M14149,63860-R1,Physis_C-42133_W_SpecCon,2019-06-14T17:00:00Z,1,samplewater,SM 2510 B,SpecificConductivity,Total,uS/cm,1,1380.0,=,1,1,None,-88,PEL,,{54D75D36-3465-467F-A1FD-F28141A46F7B},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
727,901M14149,2019-05-29T07:00:00Z,1,Grab,901M14149,63860-R1,Physis_C-42124_W_ALK,2019-06-04T16:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,182.0,=,1,1,None,-88,PEL,,{EA3B3672-C8D5-47E2-9697-69810EAC126C},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
728,901M14149,2019-05-29T07:00:00Z,1,Grab,901M14149,63860-R1,Physis_C-42121_W_TURB,2019-05-30T23:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.35,=,0.02,0.02,None,-88,PEL,,{D27CD879-B03E-4591-B001-780D8EE7F978},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
737,901M14149,2019-05-29T07:00:00Z,1,Grab,901M14149,63860-R2,Physis_C-42118_W_pH,2019-05-30T16:00:00Z,2,samplewater,SM 4500-H+ B,pH,None,None,1,7.57,=,0.1,0.1,H,-88,PEL,RPD 0,{AA0EDD48-C68D-4C8C-AAE1-819F3E5504AE},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
755,901M14149,2019-05-29T07:00:00Z,1,Grab,901M14149,63860-R2,Physis_C-42124_W_ALK,2019-06-04T16:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,181.0,=,1,1,None,-88,PEL,RPD 1,{4C817D75-EAB3-4478-B9FF-098684BA8603},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
756,901M14149,2019-05-29T07:00:00Z,1,Grab,901M14149,63860-R2,Physis_C-42121_W_TURB,2019-05-30T23:00:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.36,=,0.02,0.02,None,-88,PEL,RPD 3,{F5AABAA8-17B7-4853-8449-2C5531AA307C},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
757,901M14149,2019-05-29T07:00:00Z,1,Grab,901M14149,63860-R2,Physis_C-42133_W_SpecCon,2019-06-14T17:00:00Z,2,samplewater,SM 2510 B,SpecificConductivity,Total,uS/cm,1,1390.0,=,1,1,None,-88,PEL,RPD 1,{2BACF115-6016-4D19-9695-9F994F269C45},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
768,LABQA,2019-06-10T07:00:00Z,1,LabBlank,LABQA,64317-B1,Physis_C-42131_W_ALK,2019-06-10T23:30:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,1,1,None,-88,PEL,,{D8FF8D46-AC68-4DCA-AEDC-DBB96B05655A},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
780,LABQA,2019-06-05T07:00:00Z,1,LabBlank,LABQA,64317-B1,Physis_C-42128_W_TURB,2019-06-05T23:35:00Z,1,blankwater,EPA 180.1,Turbidity,Total,NTU,1,-88.0,ND,0.02,0.02,None,-88,PEL,,{1B7F1F40-E212-4801-9B04-7F17FED78F08},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
792,LABQA,2019-06-10T07:00:00Z,1,LCS,LABQA,64317-BS1,Physis_C-42131_W_ALK,2019-06-10T23:30:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,23.0,=,1,1,None,23.6,PEL,PR 97,{D11EBFBF-ED1C-41C3-815F-E2326B8C9FC4},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
810,LABQA,2019-06-10T07:00:00Z,1,LCS,LABQA,64317-BS2,Physis_C-42131_W_ALK,2019-06-10T23:30:00Z,2,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,24.0,=,1,1,None,23.6,PEL,"PR 102, RPD 5",{7910A5D5-42C1-405B-A43A-8B0F9C9178DA},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
848,SMC00206,2019-06-04T07:00:00Z,1,Grab,SMC00206,64321-R1,Physis_C-42128_W_TURB,2019-06-05T23:35:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,2.24,=,0.02,0.02,None,-88,PEL,,{564E122C-A3E1-4A81-AC01-18BD446D7581},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
849,SMC00206,2019-06-04T07:00:00Z,1,Grab,SMC00206,64321-R1,Physis_C-42133_W_SpecCon,2019-06-14T17:00:00Z,1,samplewater,SM 2510 B,SpecificConductivity,Total,uS/cm,1,1270.0,=,1,1,None,-88,PEL,,{19C39878-57CA-443A-AD2C-BC19A2A05BF7},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
858,SMC00206,2019-06-04T07:00:00Z,1,Grab,SMC00206,64321-R1,Physis_C-42126_W_pH,2019-06-05T23:00:00Z,1,samplewater,SM 4500-H+ B,pH,None,None,1,7.67,=,0.1,0.1,H,-88,PEL,,{C4C4B7CD-5D69-4DDB-A7D5-5F0E08A3DE0E},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
867,SMC00206,2019-06-04T07:00:00Z,1,Grab,SMC00206,64321-R1,Physis_C-42131_W_ALK,2019-06-10T23:30:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,260.0,=,1,1,None,-88,PEL,,{ADBF5970-7CAC-432F-913D-4B5C3C8E06CA},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
873,SMC00206,2019-06-04T07:00:00Z,1,Grab,SMC00206,64321-R2,Physis_C-42128_W_TURB,2019-06-05T23:35:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,2.26,=,0.02,0.02,None,-88,PEL,RPD 1,{17C42803-8DCA-4CC1-AEED-F09AF188974E},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
874,SMC00206,2019-06-04T07:00:00Z,1,Grab,SMC00206,64321-R2,Physis_C-42133_W_SpecCon,2019-06-14T17:00:00Z,2,samplewater,SM 2510 B,SpecificConductivity,Total,uS/cm,1,1270.0,=,1,1,None,-88,PEL,RPD 0,{7863B397-110F-4640-9815-AA9DA0C74AB6},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
885,SMC00206,2019-06-04T07:00:00Z,1,Grab,SMC00206,64321-R2,Physis_C-42126_W_pH,2019-06-05T23:00:00Z,2,samplewater,SM 4500-H+ B,pH,None,None,1,7.59,=,0.1,0.1,H,-88,PEL,RPD 1,{F3C2CBFE-96CB-41F3-9AF0-06DB8E3F2C7A},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
994,LABQA,2019-05-20T07:00:00Z,1,LabBlank,LABQA,63407-B1,Physis_C-42110_W_ALK,2019-05-20T19:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,1,1,None,-88,PEL,,{D7CA94C9-8388-437A-BCAC-12B728D68679},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
998,LABQA,2019-05-10T07:00:00Z,1,LabBlank,LABQA,63407-B1,Physis_C-42104_W_TURB,2019-05-10T23:30:00Z,1,blankwater,EPA 180.1,Turbidity,Total,NTU,1,-88.0,ND,0.02,0.02,None,-88,PEL,,{7DBA1ACF-429C-4E76-B025-D19BB1A77D9B},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1013,LABQA,2019-05-20T07:00:00Z,1,LCS,LABQA,63407-BS1,Physis_C-42110_W_ALK,2019-05-20T19:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,23.0,=,1,1,None,23.6,PEL,PR 97,{A6D5800B-2E7C-4E7F-BF74-F4D9713E5BAF},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1030,LABQA,2019-05-20T07:00:00Z,1,LCS,LABQA,63407-BS2,Physis_C-42110_W_ALK,2019-05-20T19:00:00Z,2,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,23.0,=,1,1,None,23.6,PEL,"PR 97, RPD 0",{D05D8C7A-23EE-48FB-963E-ED8C72138E47},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1061,SMC00105,2019-05-10T07:00:00Z,1,Grab,SMC00105,63408-R1,Physis_C-42106_W_SpecCon,2019-05-14T17:00:00Z,1,samplewater,SM 2510 B,SpecificConductivity,Total,uS/cm,1,1400.0,=,1,1,None,-88,PEL,,{34134623-93E2-4CB6-9F89-1D8166CBE6E5},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1064,SMC00105,2019-05-10T07:00:00Z,1,Grab,SMC00105,63408-R1,Physis_C-42104_W_TURB,2019-05-10T23:30:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.1,=,0.02,0.02,None,-88,PEL,,{C8224F44-4BAC-470E-82EF-B11C44D529AB},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1071,SMC00105,2019-05-10T07:00:00Z,1,Grab,SMC00105,63408-R1,Physis_C-42103_W_pH,2019-05-10T23:30:00Z,1,samplewater,SM 4500-H+ B,pH,None,None,1,7.75,=,0.1,0.1,None,-88,PEL,,{EC9CD8CC-2650-411A-85E0-0C5AC7B17AD5},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1081,SMC00105,2019-05-10T07:00:00Z,1,Grab,SMC00105,63408-R1,Physis_C-42110_W_ALK,2019-05-20T19:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,244.0,=,1,1,None,-88,PEL,,{3D9894F2-444B-4EFE-8133-DC8BDC383047},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1087,SMC00105,2019-05-10T07:00:00Z,1,Grab,SMC00105,63408-R2,Physis_C-42104_W_TURB,2019-05-10T23:30:00Z,2,samplewater,EPA 180.1,Turbidity,Total,NTU,1,0.11,=,0.02,0.02,None,-88,PEL,RPD 10,{FE2AB1F8-C640-4404-99FB-1C6C283B2BDE},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1091,SMC00105,2019-05-10T07:00:00Z,1,Grab,SMC00105,63408-R2,Physis_C-42103_W_pH,2019-05-10T23:30:00Z,2,samplewater,SM 4500-H+ B,pH,None,None,1,7.79,=,0.1,0.1,None,-88,PEL,RPD 1,{48716F19-4447-4412-BB5A-0869DBDB59F5},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1119,LABQA,2019-05-07T07:00:00Z,1,LabBlank,LABQA,63168-B1,Physis_C-42099_W_ALK,2019-05-07T17:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,1,1,None,-88,PEL,,{035A78C1-C448-4F2D-BE9F-C2D2A74B653D},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1124,LABQA,2019-04-25T07:00:00Z,1,LabBlank,LABQA,63168-B1,Physis_C-42092_W_TURB,2019-04-25T17:00:00Z,1,blankwater,EPA 180.1,Turbidity,Total,NTU,1,-88.0,ND,0.02,0.02,None,-88,PEL,,{B44FE1F2-95C8-4487-9293-3A1E4EAF45EB},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1141,LABQA,2019-05-07T07:00:00Z,1,LCS,LABQA,63168-BS1,Physis_C-42099_W_ALK,2019-05-07T17:00:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,23.0,=,1,1,None,23.6,PEL,PR 97,{79E83965-8E90-480C-AFB3-A75087E4CC97},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1161,LABQA,2019-05-07T07:00:00Z,1,LCS,LABQA,63168-BS2,Physis_C-42099_W_ALK,2019-05-07T17:00:00Z,2,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,23.0,=,1,1,None,23.6,PEL,"PR 97, RPD 0",{677F8A92-769D-4054-904C-CA75FE1B4156},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1176,801M12675,2019-04-23T07:00:00Z,1,MS1,801M12675,63169-MS1,Physis_C-42099_W_ALK,2019-05-07T17:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,104.0,=,1,1,None,23.6,PEL,PR 96,{30B5D5DE-CFE7-4EFE-9D03-2FE58D189B17},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1189,801M12675,2019-04-23T07:00:00Z,1,MS1,801M12675,63169-MS2,Physis_C-42099_W_ALK,2019-05-07T17:00:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,104.0,=,1,1,None,23.6,PEL,"PR 96, RPD 0",{57697374-34B3-492E-AF1A-15ABEBA13F6F},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1194,801M12675,2019-04-23T07:00:00Z,1,Grab,801M12675,63169-R1,Physis_C-42092_W_TURB,2019-04-25T17:00:00Z,1,samplewater,EPA 180.1,Turbidity,Total,NTU,1,1.11,=,0.02,0.02,None,-88,PEL,,{FD83D8CC-AE10-4ACC-830D-4490D86BDD6E},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1203,801M12675,2019-04-23T07:00:00Z,1,Grab,801M12675,63169-R1,Physis_C-42090_W_pH,2019-04-24T17:00:00Z,1,samplewater,SM 4500-H+ B,pH,None,None,1,8.83,=,0.1,0.1,H,-88,PEL,,{93792CB9-27E2-4453-809F-2DB32A5A1C43},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1209,801M12675,2019-04-23T07:00:00Z,1,Grab,801M12675,63169-R1,Physis_C-42106_W_SpecCon,2019-05-14T17:00:00Z,1,samplewater,SM 2510 B,SpecificConductivity,Total,uS/cm,1,1380.0,=,1,1,None,-88,PEL,,{752A7773-60EE-4514-8C03-DBA733C7C5D7},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
1213,801M12675,2019-04-23T07:00:00Z,1,Grab,801M12675,63169-R1,Physis_C-42099_W_ALK,2019-05-07T17:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,80.5,=,1,1,None,-88,PEL,,{77739889-F06D-4870-9E6D-2395F8AD1DCE},checker,2019-09-27T22:44:54Z,checker,2019-09-27T22:44:54Z,karin@aquaticbioassay.com,ABCL,OCPW,2019,SMC,NA,1569624294
